DOI,TokensTitulo,TokensAbstract,Autores,Fecha,Seccion
10.48550./arXiv.2503.11557,"['verify', 'benchmark', 'visual', 'explanation', 'reasoning', 'investigate', 'multimodal', 'reasoning', 'fidelity']","['visual', 'reasoning', 'be', 'central', 'human', 'cognition', 'enable', 'individual', 'to', 'interpret', 'abstractly', 'understand', 'environment', 'recent', 'multimodal', 'large', 'language', 'model', 'mllm', 'have', 'demonstrate', 'impressive', 'performance', 'language', 'vision', 'language', 'task', 'exist', 'benchmark', 'primarily', 'measure', 'recognition', 'base', 'skill', 'inadequately', 'assess', 'true', 'visual', 'reasoning', 'capability', 'to', 'bridge', 'critical', 'gap', 'introduce', 'verify', 'benchmark', 'explicitly', 'design', 'to', 'isolate', 'rigorously', 'evaluate', 'visual', 'reasoning', 'capability', 'state', 'art', 'mllm', 'verify', 'compel', 'model', 'to', 'reason', 'primarily', 'visual', 'information', 'provide', 'minimal', 'textual', 'context', 'to', 'reduce', 'reliance', 'domain', 'specific', 'knowledge', 'linguistic', 'bias', 'problem', 'be', 'accompany', 'human', 'annotate', 'reasoning', 'path', 'make', 'first', 'to', 'provide', 'depth', 'evaluation', 'model', 'decision', 'make', 'process', 'additionally', 'propose', 'novel', 'metric', 'assess', 'visual', 'reasoning', 'fidelity', 'mere', 'accuracy', 'highlight', 'critical', 'imbalance', 'current', 'model', 'reasoning', 'pattern', 'comprehensive', 'benchmarking', 'lead', 'mllm', 'uncover', 'significant', 'limitation', 'underscore', 'need', 'balanced', 'holistic', 'approach', 'perception', 'reasoning', 'more', 'teaser', 'testing', 'visit', 'project', 'page', 'https', 'url']","Jing Bi, Junjia Guo, Susan Liang, Guangyu Sun, Luchuan Song, Yunlong Tang, Jinxi He, Jiarui Wu, Ali Vosoughi, Chen Chen, Chenliang Xu",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11549,"['similarity', 'aware', 'token', 'pruning', 'vlm', 'fast']","['computational', 'demand', 'vision', 'transformer', 'vit', 'vision', 'language', 'model', 'vlm', 'remain', 'significant', 'challenge', 'quadratic', 'complexity', 'self', 'attention', 'token', 'pruning', 'offer', 'promising', 'solution', 'exist', 'method', 'often', 'introduce', 'training', 'overhead', 'fail', 'to', 'adapt', 'dynamically', 'layer', 'present', 'saint', 'training', 'free', 'token', 'pruning', 'framework', 'leverage', 'token', 'similarity', 'graph', 'base', 'formulation', 'to', 'dynamically', 'optimize', 'pruning', 'rate', 'redundancy', 'threshold', 'systematic', 'analysis', 'identify', 'universal', 'three', 'stage', 'token', 'evolution', 'process', 'aligner', 'explorer', 'aggregator', 'transformer', 'enable', 'aggressive', 'pruning', 'early', 'stage', 'sacrifice', 'critical', 'information', 'vit', 'saint', 'double', 'throughput', 'vit', 'only', 'accuracy', 'loss', 'surpass', 'close', 'competitor', 'vlm', 'apply', 'saint', 'three', 'mode', 'vit', 'only', 'llm', 'only', 'hybrid', 'saint', 'reduce', 'token', 'achieve', 'latency', 'comparable', 'less', 'performance', 'loss', 'benchmark', 'work', 'establish', 'unify', 'practical', 'framework', 'efficient', 'inference', 'vit', 'vlm']","Ahmadreza Jeddi, Negin Baghbanzadeh, Elham Dolatabadi, Babak Taati",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11544,"['auggen', 'synthetic', 'augmentation', 'can', 'improve', 'discriminative', 'model']","['increase', 'dependence', 'large', 'scale', 'dataset', 'machine', 'learning', 'introduce', 'significant', 'privacy', 'ethical', 'challenge', 'synthetic', 'datum', 'generation', 'offer', 'promising', 'solution', 'however', 'most', 'current', 'method', 'rely', 'external', 'dataset', 'pre', 'train', 'model', 'add', 'complexity', 'escalate', 'resource', 'demand', 'work', 'introduce', 'novel', 'self', 'contain', 'synthetic', 'augmentation', 'technique', 'strategically', 'sample', 'conditional', 'generative', 'model', 'train', 'exclusively', 'target', 'dataset', 'approach', 'eliminate', 'need', 'auxiliary', 'datum', 'source', 'apply', 'to', 'face', 'recognition', 'dataset', 'method', 'achieve', 'performance', 'improvement', 'ijb', 'c', 'ijb', 'b', 'benchmark', 'outperform', 'model', 'train', 'solely', 'real', 'datum', 'exceed', 'performance', 'state', 'art', 'synthetic', 'datum', 'generation', 'baseline', 'notably', 'enhancement', 'often', 'surpass', 'achieve', 'architectural', 'improvement', 'underscore', 'significant', 'impact', 'synthetic', 'augmentation', 'data', 'scarce', 'environment', 'finding', 'demonstrate', 'carefully', 'integrate', 'synthetic', 'datum', 'not', 'only', 'address', 'privacy', 'resource', 'constraint', 'also', 'substantially', 'boost', 'model', 'performance', 'project', 'page', 'https', 'url']","Parsa Rahimi, Damien Teney, Sebastien Marcel",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11538,"['flashμ', 'fast', 'localizing', 'sizing', 'holographic', 'microparticle']","['reconstruct', 'location', 'size', 'microparticle', 'diffraction', 'image', 'hologram', 'be', 'computationally', 'expensive', 'inverse', 'problem', 'have', 'traditionally', 'be', 'solve', 'use', 'physics', 'base', 'reconstruction', 'method', 'more', 'recently', 'researcher', 'have', 'use', 'machine', 'learn', 'method', 'to', 'speed', 'process', 'however', 'small', 'particle', 'large', 'sample', 'volume', 'performance', 'method', 'fall', 'short', 'standard', 'physics', 'base', 'reconstruction', 'method', 'here', 'design', 'two', 'stage', 'neural', 'network', 'architecture', 'to', 'detect', 'small', 'particle', 'hologram', 'large', 'sample', 'depth', 'to', 'cm', 'train', 'only', 'synthetic', 'datum', 'add', 'physical', 'noise', 'method', 'reliably', 'detect', 'particle', 'at', 'least', 'diameter', 'real', 'hologram', 'comparable', 'standard', 'reconstruction', 'base', 'approach', 'operate', 'small', 'crop', 'quarter', 'original', 'resolution', 'provide', 'roughly', 'fold', 'speedup', 'addition', 'introduce', 'novel', 'approach', 'non', 'local', 'object', 'detection', 'signal', 'demixing', 'problem', 'work', 'could', 'enable', 'low', 'cost', 'real', 'time', 'holographic', 'imaging', 'setup']","Ayush Paliwal, Oliver Schlenczek, Birte Thiede, Manuel Santos Pereira, Katja Stieger, Eberhard Bodenschatz, Gholamhossein Bagheri, Alexander Ecker",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11519,"['explore', 'typographic', 'visual', 'prompt', 'injection', 'threat', 'cross', 'modality', 'generation', 'model']","['current', 'cross', 'modality', 'generation', 'model', 'gm', 'demonstrate', 'remarkable', 'capability', 'various', 'generative', 'task', 'give', 'ubiquity', 'information', 'richness', 'vision', 'modality', 'input', 'real', 'world', 'scenario', 'cross', 'vision', 'encompass', 'vision', 'language', 'perception', 'vlp', 'image', 'image', 'task', 'have', 'attract', 'significant', 'attention', 'large', 'vision', 'language', 'model', 'lvlm', 'gms', 'be', 'employ', 'to', 'handle', 'vlp', 'task', 'respectively', 'previous', 'research', 'indicate', 'print', 'typographic', 'word', 'input', 'image', 'significantly', 'induce', 'lvlm', 'gms', 'to', 'generate', 'disruptive', 'output', 'semantically', 'relate', 'word', 'additionally', 'visual', 'prompt', 'more', 'sophisticated', 'form', 'typography', 'be', 'also', 'reveal', 'to', 'pose', 'security', 'risk', 'various', 'application', 'vlp', 'task', 'inject', 'image', 'paper', 'comprehensively', 'investigate', 'performance', 'impact', 'induce', 'typographic', 'visual', 'prompt', 'injection', 'tvpi', 'various', 'lvlm', 'gm', 'to', 'well', 'observe', 'performance', 'modification', 'characteristic', 'threat', 'also', 'introduce', 'tvpi', 'dataset', 'extensive', 'exploration', 'deepen', 'understanding', 'underlying', 'cause', 'tvpi', 'threat', 'various', 'gms', 'offer', 'valuable', 'insight', 'potential', 'origin']","Hao Cheng, Erjia Xiao, Yichi Wang, Kaidi Xu, Mengshu Sun, Jindong Gu, Renjing Xu",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11513,"['hitvideo', 'hierarchical', 'tokenizer', 'enhance', 'text', 'video', 'generation', 'autoregressive', 'large', 'language', 'model']","['text', 'video', 'generation', 'pose', 'significant', 'challenge', 'inherent', 'complexity', 'video', 'datum', 'span', 'temporal', 'spatial', 'dimension', 'introduce', 'additional', 'redundancy', 'abrupt', 'variation', 'domain', 'gap', 'language', 'vision', 'token', 'generation', 'address', 'challenge', 'require', 'effective', 'video', 'tokenizer', 'can', 'efficiently', 'encode', 'video', 'datum', 'preserve', 'essential', 'semantic', 'spatiotemporal', 'information', 'serve', 'critical', 'bridge', 'text', 'vision', 'inspire', 'observation', 'vq', 'workflow', 'traditional', 'animation', 'propose', 'hitvideo', 'text', 'video', 'generation', 'hierarchical', 'tokenizer', 'utilize', 'causal', 'vae', 'multi', 'layer', 'discrete', 'token', 'framework', 'encode', 'video', 'content', 'hierarchically', 'structure', 'codebook', 'high', 'layer', 'capture', 'semantic', 'information', 'high', 'compression', 'low', 'layer', 'focus', 'fine', 'grain', 'spatiotemporal', 'detail', 'strike', 'balance', 'compression', 'efficiency', 'reconstruction', 'quality', 'approach', 'efficiently', 'encode', 'long', 'video', 'sequence', 'second', 'frame', 'reduce', 'bit', 'pixel', 'bpp', 'approximately', 'compare', 'baseline', 'tokenizer', 'maintain', 'competitive', 'reconstruction', 'quality', 'explore', 'trade', 'off', 'compression', 'reconstruction', 'emphasize', 'advantage', 'high', 'compress', 'semantic', 'token', 'text', 'video', 'task', 'hitvideo', 'aim', 'to', 'address', 'potential', 'limitation', 'exist', 'video', 'tokenizer', 'text', 'video', 'generation', 'task', 'strive', 'high', 'compression', 'ratio', 'simplify', 'llm', 'model', 'language', 'guidance', 'offer', 'scalable', 'promising', 'framework', 'advance', 'text', 'video', 'generation', 'demo', 'page', 'https', 'url']","Ziqin Zhou, Yifan Yang, Yuqing Yang, Tianyu He, Houwen Peng, Kai Qiu, Qi Dai, Lili Qiu, Chong Luo, Lingqiao Liu",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11498,"['open', 'source', 'automatic', 'pipeline', 'efficient', 'conversion', 'large', 'scale', 'point', 'cloud', 'ifc', 'format']","['build', 'information', 'modeling', 'bim', 'be', 'essential', 'component', 'sustainable', 'reconstruction', 'revitalization', 'age', 'structure', 'however', 'model', 'creation', 'usually', 'rely', 'laborious', 'manual', 'transformation', 'unstructured', 'point', 'cloud', 'datum', 'provide', 'laser', 'scan', 'photogrammetry', 'paper', 'present', 'open', 'source', 'software', 'tool', 'design', 'to', 'automate', 'conversion', 'point', 'cloud', 'bim', 'model', 'compliant', 'industry', 'foundation', 'class', 'ifc', 'standard', 'integrate', 'advanced', 'algorithm', 'wall', 'slab', 'segmentation', 'open', 'detection', 'room', 'zoning', 'base', 'real', 'wall', 'surface', 'result', 'comprehensive', 'fully', 'automate', 'workflow', 'exist', 'tool', 'avoid', 'calibration', 'intensive', 'technique', 'such', 'ransac', 'support', 'non', 'orthogonal', 'geometry', 'provide', 'unprecedented', 'processing', 'speed', 'achieve', 'result', 'to', 'seven', 'time', 'fast', 'fast', 'compete', 'solution', 'systematic', 'validation', 'use', 'benchmark', 'dataset', 'confirm', 'be', 'easy', 'use', 'efficient', 'scalable', 'solution', 'generate', 'accurate', 'bim', 'model', 'capable', 'convert', 'extensive', 'point', 'cloud', 'dataset', 'entire', 'building', 'ifc', 'format', 'minimal', 'user', 'input']","Slávek Zbirovský, Václav Nežerka",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11496,"['cognitive', 'disentanglement', 'refer', 'multi', 'object', 'tracking']","['significant', 'application', 'multi', 'source', 'information', 'fusion', 'intelligent', 'transportation', 'perception', 'system', 'refer', 'multi', 'object', 'tracking', 'rmot', 'involve', 'localize', 'track', 'specific', 'object', 'video', 'sequence', 'base', 'language', 'reference', 'however', 'exist', 'rmot', 'approach', 'often', 'treat', 'language', 'description', 'holistic', 'embedding', 'struggle', 'to', 'effectively', 'integrate', 'rich', 'semantic', 'information', 'contain', 'language', 'expression', 'visual', 'feature', 'limitation', 'be', 'especially', 'apparent', 'complex', 'scene', 'require', 'comprehensive', 'understanding', 'static', 'object', 'attribute', 'spatial', 'motion', 'information', 'paper', 'propose', 'cognitive', 'disentanglement', 'refer', 'multi', 'object', 'tracking', 'cdrmt', 'framework', 'address', 'challenge', 'adapt', 'pathway', 'human', 'visual', 'processing', 'system', 'to', 'rmot', 'task', 'specifically', 'framework', 'comprise', 'three', 'collaborative', 'component', 'bidirectional', 'interactive', 'fusion', 'module', 'first', 'establish', 'cross', 'modal', 'connection', 'preserve', 'modality', 'specific', 'characteristic', 'build', 'foundation', 'progressive', 'semantic', 'decouple', 'query', 'learn', 'mechanism', 'hierarchically', 'inject', 'complementary', 'information', 'object', 'query', 'progressively', 'refine', 'object', 'understanding', 'coarse', 'fine', 'grain', 'semantic', 'level', 'finally', 'structural', 'consensus', 'constraint', 'enforce', 'bidirectional', 'semantic', 'consistency', 'visual', 'feature', 'language', 'description', 'ensure', 'track', 'object', 'faithfully', 'reflect', 'refer', 'expression', 'extensive', 'experiment', 'different', 'benchmark', 'dataset', 'demonstrate', 'cdrmt', 'achieve', 'substantial', 'improvement', 'state', 'art', 'method', 'average', 'gain', 'hota', 'score', 'refer', 'kitti', 'refer', 'kitti', 'approach', 'advance', 'state', 'art', 'rmot', 'simultaneously', 'provide', 'new', 'insight', 'multi', 'source', 'information', 'fusion']","Shaofeng Liang, Runwei Guan, Wangwang Lian, Daizong Liu, Xiaolou Sun, Dongming Wu, Yutao Yue, Weiping Ding, Hui Xiong",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11495,"['v', 'star', 'benchmarke', 'video', 'llm', 'video', 'spatio', 'temporal', 'reasoning']","['human', 'process', 'video', 'reasoning', 'sequential', 'spatio', 'temporal', 'reasoning', 'logic', 'first', 'identify', 'relevant', 'frame', 'then', 'analyse', 'spatial', 'relationship', 'key', 'object', 'finally', 'leverage', 'relationship', 'to', 'draw', 'inference', 'however', 'can', 'video', 'large', 'language', 'model', 'video', 'llm', 'also', 'reason', 'sequential', 'spatio', 'temporal', 'logic', 'video', 'exist', 'video', 'llm', 'benchmark', 'primarily', 'focus', 'assess', 'object', 'presence', 'neglect', 'relational', 'reasoning', 'consequently', 'be', 'difficult', 'to', 'measure', 'model', 'truly', 'comprehend', 'object', 'interaction', 'action', 'event', 'video', 'merely', 'rely', 'pre', 'train', 'memory', 'co', 'occurrence', 'bias', 'generate', 'answer', 'work', 'introduce', 'video', 'spatio', 'temporal', 'reasoning', 'v', 'star', 'benchmark', 'to', 'address', 'shortcoming', 'key', 'idea', 'be', 'to', 'decompose', 'video', 'understanding', 'reverse', 'spatio', 'temporal', 'reasoning', 'rstr', 'task', 'simultaneously', 'evaluate', 'object', 'be', 'present', 'event', 'occur', 'be', 'locate', 'capture', 'underlie', 'chain', 'thought', 'cot', 'logic', 'to', 'support', 'evaluation', 'construct', 'dataset', 'to', 'elicit', 'spatial', 'temporal', 'reasoning', 'process', 'video', 'llm', 'contain', 'coarse', 'fine', 'cot', 'question', 'generate', 'semi', 'automated', 'power', 'pipeline', 'embed', 'explicit', 'reasoning', 'chain', 'to', 'mimic', 'human', 'cognition', 'experiment', 'video', 'llm', 'v', 'star', 'reveal', 'significant', 'gap', 'current', 'video', 'llm', 'need', 'robust', 'consistent', 'spatio', 'temporal', 'reasoning']","Zixu Cheng, Jian Hu, Ziquan Liu, Chenyang Si, Wei Li, Shaogang Gong",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11481,"['fineeval', 'fine', 'grain', 'compositional', 'metric', 'text', 'image', 'evaluation']","['recent', 'text', 'image', 'generative', 'model', 'have', 'achieve', 'impressive', 'performance', 'still', 'often', 'struggle', 'capture', 'compositional', 'complexity', 'prompt', 'include', 'attribute', 'bind', 'spatial', 'relationship', 'different', 'entity', 'misalignment', 'be', 'not', 'reveal', 'common', 'evaluation', 'metric', 'such', 'clipscore', 'recent', 'work', 'have', 'propose', 'evaluation', 'metric', 'utilize', 'visual', 'question', 'answer', 'vqa', 'decompose', 'prompt', 'question', 'generate', 'image', 'more', 'robust', 'compositional', 'evaluation', 'method', 'align', 'well', 'human', 'evaluation', 'still', 'fail', 'to', 'fully', 'cover', 'compositionality', 'image', 'to', 'address', 'propose', 'novel', 'metric', 'break', 'image', 'component', 'text', 'fine', 'grain', 'question', 'generate', 'image', 'evaluation', 'method', 'outperform', 'previous', 'state', 'art', 'metric', 'demonstrate', 'effectiveness', 'evaluate', 'text', 'image', 'generative', 'model', 'code', 'be', 'available', 'https', 'url', 'fineeval']","Seyed Mohammad Hadi Hosseini, Amir Mohammad Izadi, Ali Abdollahi, Armin Saghafian, Mahdieh Soleymani Baghshah",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11465,"['remote', 'photoplethysmography', 'real', 'world', 'extreme', 'lighting', 'scenario']","['physiological', 'activity', 'can', 'be', 'manifest', 'sensitive', 'change', 'facial', 'imaging', 'be', 'barely', 'observable', 'eye', 'computer', 'vision', 'manner', 'can', 'derive', 'remote', 'photoplethysmography', 'rppg', 'have', 'show', 'considerable', 'promise', 'however', 'exist', 'study', 'mainly', 'rely', 'spatial', 'skin', 'recognition', 'temporal', 'rhythmic', 'interaction', 'focus', 'identify', 'explicit', 'feature', 'ideal', 'light', 'condition', 'perform', 'poorly', 'wild', 'intricate', 'obstacle', 'extreme', 'illumination', 'exposure', 'paper', 'propose', 'end', 'end', 'video', 'transformer', 'model', 'rppg', 'strive', 'to', 'eliminate', 'complex', 'unknown', 'external', 'time', 'vary', 'interference', 'be', 'sufficient', 'to', 'occupy', 'subtle', 'biosignal', 'amplitude', 'exist', 'periodic', 'perturbation', 'hinder', 'network', 'training', 'specific', 'implementation', 'utilize', 'global', 'interference', 'sharing', 'subject', 'background', 'reference', 'self', 'supervise', 'disentanglement', 'to', 'eliminate', 'interference', 'far', 'guide', 'learn', 'base', 'spatiotemporal', 'filtering', 'reconstruction', 'guidance', 'frequency', 'domain', 'biological', 'prior', 'constraint', 'to', 'achieve', 'effective', 'rppg', 'good', 'knowledge', 'be', 'first', 'robust', 'rppg', 'model', 'real', 'outdoor', 'scenario', 'base', 'natural', 'face', 'video', 'be', 'lightweight', 'to', 'deploy', 'extensive', 'experiment', 'show', 'competitiveness', 'performance', 'model', 'rppg', 'prediction', 'dataset', 'scene']","Hang Shao, Lei Luo, Jianjun Qian, Mengkai Yan, Shuo Chen, Jian Yang",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11439,"['coin', 'confidence', 'score', 'guide', 'distillation', 'annotation', 'free', 'cell', 'segmentation']","['cell', 'instance', 'segmentation', 'cis', 'be', 'crucial', 'identify', 'individual', 'cell', 'morphology', 'histopathological', 'image', 'provide', 'valuable', 'insight', 'biological', 'medical', 'research', 'unsupervised', 'cis', 'ucis', 'model', 'aim', 'to', 'reduce', 'heavy', 'reliance', 'labor', 'intensive', 'image', 'annotation', 'fail', 'to', 'accurately', 'capture', 'cell', 'boundary', 'cause', 'miss', 'detection', 'poor', 'performance', 'recognize', 'absence', 'error', 'free', 'instance', 'key', 'limitation', 'present', 'coin', 'confidence', 'score', 'guide', 'instance', 'distillation', 'novel', 'annotation', 'free', 'framework', 'three', 'key', 'step', 'increase', 'sensitivity', 'presence', 'error', 'free', 'instance', 'unsupervised', 'semantic', 'segmentation', 'optimal', 'transport', 'leverage', 'ability', 'to', 'discriminate', 'spatially', 'minor', 'instance', 'instance', 'level', 'confidence', 'scoring', 'to', 'measure', 'consistency', 'model', 'prediction', 'refined', 'mask', 'identify', 'highly', 'confident', 'instance', 'offer', 'alternative', 'ground', 'truth', 'annotation', 'progressive', 'expansion', 'confidence', 'recursive', 'self', 'distillation', 'extensive', 'experiment', 'six', 'dataset', 'show', 'coin', 'outperform', 'exist', 'ucis', 'method', 'even', 'surpass', 'weakly', 'supervise', 'approach', 'metric', 'monuseg', 'tnbc', 'dataset', 'code', 'be', 'available', 'https', 'url']","Sanghyun Jo, Seo Jin Lee, Seungwoo Lee, Seohyung Hong, Hyungseok Seo, Kyungsu Kim",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11423,"['taste', 'rob', 'advance', 'video', 'generation', 'task', 'orient', 'hand', 'object', 'interaction', 'generalizable', 'robotic', 'manipulation']","['address', 'key', 'limitation', 'exist', 'dataset', 'model', 'task', 'orient', 'hand', 'object', 'interaction', 'video', 'generation', 'critical', 'approach', 'generate', 'video', 'demonstration', 'robotic', 'imitation', 'learning', 'current', 'dataset', 'such', 'often', 'suffer', 'inconsistent', 'view', 'perspective', 'misaligned', 'interaction', 'lead', 'reduce', 'video', 'quality', 'limit', 'applicability', 'precise', 'imitation', 'learning', 'task', 'end', 'introduce', 'taste', 'rob', 'pioneer', 'large', 'scale', 'dataset', 'ego', 'centric', 'hand', 'object', 'interaction', 'video', 'video', 'be', 'meticulously', 'align', 'language', 'instruction', 'record', 'consistent', 'camera', 'viewpoint', 'to', 'ensure', 'interaction', 'clarity', 'fine', 'tune', 'video', 'diffusion', 'model', 'vdm', 'taste', 'rob', 'achieve', 'realistic', 'object', 'interaction', 'observe', 'occasional', 'inconsistency', 'hand', 'grasping', 'posture', 'to', 'enhance', 'realism', 'introduce', 'three', 'stage', 'pose', 'refinement', 'pipeline', 'improve', 'hand', 'posture', 'accuracy', 'generate', 'video', 'curate', 'dataset', 'couple', 'specialized', 'pose', 'refinement', 'framework', 'provide', 'notable', 'performance', 'gain', 'generate', 'high', 'quality', 'task', 'orient', 'hand', 'object', 'interaction', 'video', 'result', 'achieve', 'superior', 'generalizable', 'robotic', 'manipulation', 'taste', 'rob', 'dataset', 'will', 'be', 'make', 'publicly', 'available', 'publication', 'to', 'foster', 'further', 'advancement', 'field']","Hongxiang Zhao, Xingchen Liu, Mutian Xu, Yiming Hao, Weikai Chen, Xiaoguang Han",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11412,"['mtv', 'inpaint', 'multi', 'task', 'long', 'video', 'inpainte']","['video', 'inpainting', 'involve', 'modify', 'local', 'region', 'video', 'ensure', 'spatial', 'temporal', 'consistency', 'most', 'exist', 'method', 'focus', 'primarily', 'scene', 'completion', 'fill', 'missing', 'region', 'lack', 'capability', 'to', 'insert', 'new', 'object', 'scene', 'controllable', 'manner', 'fortunately', 'recent', 'advancement', 'text', 'video', 'diffusion', 'model', 'pave', 'way', 'text', 'guide', 'video', 'inpainting', 'however', 'directly', 'adapt', 'model', 'inpainte', 'remain', 'limited', 'unify', 'completion', 'insertion', 'task', 'lack', 'input', 'controllability', 'struggle', 'long', 'video', 'thereby', 'restrict', 'applicability', 'flexibility', 'to', 'address', 'challenge', 'propose', 'mtv', 'inpaint', 'unified', 'multi', 'task', 'video', 'inpainte', 'framework', 'capable', 'handle', 'traditional', 'scene', 'completion', 'novel', 'object', 'insertion', 'task', 'to', 'unify', 'distinct', 'task', 'design', 'dual', 'branch', 'spatial', 'attention', 'mechanism', 'diffusion', 'u', 'net', 'enable', 'seamless', 'integration', 'scene', 'completion', 'object', 'insertion', 'single', 'framework', 'addition', 'textual', 'guidance', 'mtv', 'inpaint', 'support', 'multimodal', 'control', 'integrate', 'various', 'image', 'inpainte', 'model', 'propose', 'image', 'video', 'inpainte', 'mode', 'additionally', 'propose', 'two', 'stage', 'pipeline', 'combine', 'keyframe', 'inpainte', 'frame', 'propagation', 'enable', 'mtv', 'inpaint', 'to', 'effectively', 'handle', 'long', 'video', 'hundred', 'frame', 'extensive', 'experiment', 'demonstrate', 'mtv', 'inpaint', 'achieve', 'state', 'art', 'performance', 'scene', 'completion', 'object', 'insertion', 'task', 'furthermore', 'demonstrate', 'versatility', 'derive', 'application', 'such', 'multi', 'modal', 'inpainting', 'object', 'editing', 'removal', 'image', 'object', 'brush', 'ability', 'to', 'handle', 'long', 'video', 'project', 'page', 'https', 'url']","Shiyuan Yang, Zheng Gu, Liang Hou, Xin Tao, Pengfei Wan, Xiaodong Chen, Jing Liao",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11409,"['luseg', 'efficient', 'negative', 'positive', 'obstacle', 'segmentation', 'contrast', 'drive', 'multi', 'modal', 'feature', 'fusion', 'lunar']","['lunar', 'exploration', 'mission', 'grow', 'increasingly', 'complex', 'ensure', 'safe', 'autonomous', 'rover', 'base', 'surface', 'exploration', 'have', 'become', 'one', 'key', 'challenge', 'lunar', 'exploration', 'task', 'work', 'have', 'develop', 'lunar', 'surface', 'simulation', 'system', 'call', 'lunar', 'exploration', 'simulator', 'system', 'less', 'lunarseg', 'dataset', 'provide', 'rgb', 'd', 'datum', 'lunar', 'obstacle', 'segmentation', 'include', 'positive', 'negative', 'obstacle', 'additionally', 'propose', 'novel', 'two', 'stage', 'segmentation', 'network', 'call', 'luseg', 'contrastive', 'learning', 'enforce', 'semantic', 'consistency', 'rgb', 'encoder', 'stage', 'depth', 'encoder', 'stage', 'ii', 'experimental', 'result', 'propose', 'lunarseg', 'dataset', 'additional', 'public', 'real', 'world', 'npo', 'road', 'obstacle', 'dataset', 'demonstrate', 'luseg', 'achieve', 'state', 'art', 'segmentation', 'performance', 'positive', 'negative', 'obstacle', 'maintain', 'high', 'inference', 'speed', 'approximately', 'have', 'release', 'implementation', 'less', 'system', 'lunarseg', 'dataset', 'code', 'luseg', 'https', 'url']","Shuaifeng Jiao, Zhiwen Zeng, Zhuoqun Su, Xieyuanli Chen, Zongtan Zhou, Huimin Lu",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11400,"['framework', 'capability', 'drive', 'evaluation', 'scenario', 'understanding', 'multimodal', 'large', 'language', 'model', 'autonomous', 'driving']","['multimodal', 'large', 'language', 'model', 'mllm', 'hold', 'potential', 'to', 'enhance', 'autonomous', 'driving', 'combine', 'domain', 'independent', 'world', 'knowledge', 'context', 'specific', 'language', 'guidance', 'integration', 'autonomous', 'driving', 'system', 'show', 'promise', 'result', 'isolated', 'proof', 'concept', 'application', 'performance', 'be', 'evaluate', 'selective', 'singular', 'aspect', 'perception', 'reasoning', 'planning', 'to', 'leverage', 'full', 'potential', 'systematic', 'framework', 'evaluate', 'mllm', 'context', 'autonomous', 'driving', 'be', 'require', 'paper', 'propose', 'holistic', 'framework', 'capability', 'drive', 'evaluation', 'mllm', 'autonomous', 'driving', 'framework', 'structure', 'scenario', 'understanding', 'four', 'core', 'capability', 'dimension', 'semantic', 'spatial', 'temporal', 'physical', 'be', 'derive', 'general', 'requirement', 'autonomous', 'driving', 'system', 'human', 'driver', 'cognition', 'language', 'base', 'reasoning', 'far', 'organise', 'domain', 'context', 'layer', 'processing', 'modality', 'downstream', 'task', 'such', 'language', 'base', 'interaction', 'decision', 'making', 'to', 'illustrate', 'framework', 'applicability', 'two', 'exemplary', 'traffic', 'scenario', 'be', 'analyse', 'ground', 'propose', 'dimension', 'realistic', 'driving', 'situation', 'framework', 'provide', 'foundation', 'structured', 'evaluation', 'mllm', 'potential', 'scenario', 'understanding', 'autonomous', 'driving']","Tin Stribor Sohn, Philipp Reis, Maximilian Dillitzer, Johannes Bach, Jason J. Corso, Eric Sax",14/03/2025,Vision&Patrones
